Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BELLD01","40LD01","40LD01 - LAAKDAL","SPO-BELLD01_00482_100","o-C6H4-(CH3)2","5.00485","51.10999","20.0","m","rural","industrial","31/05/2000 00:00:00","02/02/2019 00:00:00","SAM-BELLD01_00482","3.0","m","","","","","","","Other","","","0","","","","","Laakdal","","","","","","","","","","SPP-BELLD01_00482_1","31/05/2000 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","hour","1","hour","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BELLD01","40LD01","40LD01 - LAAKDAL","SPO-BELLD01_00482_100","o-C6H4-(CH3)2","5.00485","51.10999","20.0","m","rural","industrial","31/05/2000 00:00:00","02/02/2019 00:00:00","SAM-BELLD01_00482","3.0","m","","","","","","","Other","","","0","","","","","Laakdal","","","","","","","","","","SPP-BELLD01_00482_2","01/01/2003 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","hour","1","hour","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BELLD01","40LD01","40LD01 - LAAKDAL","SPO-BELLD01_00482_100","o-C6H4-(CH3)2","5.00485","51.10999","20.0","m","rural","industrial","31/05/2000 00:00:00","02/02/2019 00:00:00","SAM-BELLD01_00482","3.0","m","","","","","","","Other","","","0","","","","","Laakdal","","","","","","","","","","SPP-BELLD01_00482_3","01/09/2008 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","hour","1","hour","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BELLD02","40LD02","40LD02 - LAAKDAL","SPO-BELLD02_00008_100","NO2","5.02167","51.12137","22.0","m","rural","industrial","01/01/2003 00:00:00","","SAM-BELLD02_00008","3.0","m","","","","","","","Other","","","0","","","","","Geel","","","","","","","","","","SPP-BELLD02_00008_1","01/01/2003 00:00:00","","automatic","chemi","","","","","","","","ref","","3","ug.m-3","","http://report.irceline.be/qa/","1","hour","1","hour","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BELLD02","40LD02","40LD02 - LAAKDAL","SPO-BELLD02_00020_100","C6H6","5.02167","51.12137","22.0","m","rural","industrial","01/01/2003 00:00:00","","SAM-BELLD02_00020","3.0","m","","","","","","","Other","","","0","","","","","Geel","","","","","","","","","","SPP-BELLD02_00020_1","01/01/2003 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","hour","1","hour","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BELLD02","40LD02","40LD02 - LAAKDAL","SPO-BELLD02_00021_100","C6H5-CH3","5.02167","51.12137","22.0","m","rural","industrial","01/01/2003 00:00:00","","SAM-BELLD02_00021","3.0","m","","","","","","","Other","","","0","","","","","Geel","","","","","","","","","","SPP-BELLD02_00021_1","01/01/2003 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","hour","1","hour","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BELLD02","40LD02","40LD02 - LAAKDAL","SPO-BELLD02_00038_100","NO","5.02167","51.12137","22.0","m","rural","industrial","01/01/2003 00:00:00","","SAM-BELLD02_00038","3.0","m","","","","","","","Other","","","0","","","","","Geel","","","","","","","","","","SPP-BELLD02_00038_1","01/01/2003 00:00:00","","automatic","chemi","","","","","","","","ref","","2","ug.m-3","","http://report.irceline.be/qa/","1","hour","1","hour","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BELLD02","40LD02","40LD02 - LAAKDAL","SPO-BELLD02_00431_100","C6H5-C2H5","5.02167","51.12137","22.0","m","rural","industrial","01/01/2003 00:00:00","","SAM-BELLD02_00431","3.0","m","","","","","","","Other","","","0","","","","","Geel","","","","","","","","","","SPP-BELLD02_00431_1","01/01/2003 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","hour","1","hour","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BELLD02","40LD02","40LD02 - LAAKDAL","SPO-BELLD02_00464_100","m,p-C6H4(CH3)2","5.02167","51.12137","22.0","m","rural","industrial","01/01/2004 00:00:00","","SAM-BELLD02_00464","3.0","m","","","","","","","Other","","","0","","","","","Geel","","","","","","","","","","SPP-BELLD02_00464_1","01/01/2004 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","hour","1","hour","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BELLD02","40LD02","40LD02 - LAAKDAL","SPO-BELLD02_00482_100","o-C6H4-(CH3)2","5.02167","51.12137","22.0","m","rural","industrial","01/01/2003 00:00:00","","SAM-BELLD02_00482","3.0","m","","","","","","","Other","","","0","","","","","Geel","","","","","","","","","","SPP-BELLD02_00482_1","01/01/2003 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","hour","1","hour","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BELLM05","40LM05","40LM05 - LOMMEL","SPO-BELLM05_00001_100","SO2","5.25811","51.21515","2.0","m","rural","industrial","29/01/2015 00:00:00","03/03/2021 00:00:00","SAM-BELLM05_00001","3.0","m","","","","","","","Other","","","0","","","","","Lommel","","","","","","","","","","SPP-BELLM05_00001_1","29/01/2014 00:00:00","","automatic","UV-FL","","","","","","","","ref","","0","ug.m-3","","http://report.irceline.be/qa/","1","hour","1","hour","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BELLM07","40LM07","40LM07 - LOMMEL","SPO-BELLM07_00001_100","SO2","5.25741","51.21494","2.0","m","rural","industrial","11/01/2021 00:00:00","","SAM-BELLM07_00001","3.0","m","","","","","","","Other","","","0","","","","","Lommel","","","","","","","","","","SPP-BELLM07_00001_1","11/01/2021 00:00:00","","automatic","UV-FL","","","","","","","","ref","","0","ug.m-3","","http://report.irceline.be/qa/","1","hour","1","hour","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BELML01","40ML01","40ML01 - MECHELEN","SPO-BELML01_00001_100","SO2","4.46237","51.01599","12.0","m","urban","background","01/01/2001 00:00:00","01/04/2003 00:00:00","SAM-BELML01_00001","3.0","m","","","","","","","Other","","","0","","","","","Mechelen","","","","","","","","","","SPP-BELML01_00001_1","01/01/2001 00:00:00","","automatic","other","","","","","","","","ref","","3","ug.m-3","","http://report.irceline.be/qa/","1","hour","1","hour","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BELML01","40ML01","40ML01 - MECHELEN","SPO-BELML01_00005_100","PM10","4.46237","51.01599","12.0","m","urban","background","01/04/2000 00:00:00","13/12/2012 00:00:00","SAM-BELML01_00005","2.0","m","","","","","","","Other","","","0","","","","","Mechelen","","","","","","","","","","SPP-BELML01_00005_1","01/04/2000 00:00:00","","automatic","other","","","","","","","","no","","1","ug.m-3","","http://report.irceline.be/qa/","1","hour","1","hour","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMKNO1","00KN02","0KNO01 - KNOKKE","SPO-BEMKNO1_05018_100","As in PM10","3.34546","51.36028","5.0","m","rural","background","01/08/2002 00:00:00","01/01/2004 00:00:00","SAM-BEMKNO1_05018","2.0","m","","","","","","","Other","","","0","","","","","Knokke-Heist","","","","","","","","","","SPP-BEMKNO1_05018_1","01/08/2002 00:00:00","","automatic","other","","","","","","","","ref","","10","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMKNO1","00KN02","0KNO01 - KNOKKE","SPO-BEMKNO1_05063_100","Zn in PM10","3.34546","51.36028","5.0","m","rural","background","01/08/2002 00:00:00","01/01/2004 00:00:00","SAM-BEMKNO1_05063","2.0","m","","","","","","","Other","","","0","","","","","Knokke-Heist","","","","","","","","","","SPP-BEMKNO1_05063_1","01/08/2002 00:00:00","","automatic","other","","","","","","","","ref","","2","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMKNO1","00KN02","0KNO01 - KNOKKE","SPO-BEMKNO1_05073_100","Cu in PM10","3.34546","51.36028","5.0","m","rural","background","01/08/2002 00:00:00","01/01/2004 00:00:00","SAM-BEMKNO1_05073","2.0","m","","","","","","","Other","","","0","","","","","Knokke-Heist","","","","","","","","","","SPP-BEMKNO1_05073_1","01/08/2002 00:00:00","","automatic","other","","","","","","","","ref","","14","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMKO01","00KO01","00KO01 - Kortrijk","SPO-BEMKO01_05012_100","Pb in PM10","3.26554","50.75340","35.0","m","suburban","background","01/12/2002 00:00:00","","SAM-BEMKO01_05012","2.0","m","","","","","","","Other","","","0","","","","","KORTRIJK","","","","","","","","","","SPP-BEMKO01_05012_1","01/12/2002 00:00:00","","automatic","other","","","","","","","","ref","","80","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMKO01","00KO01","00KO01 - Kortrijk","SPO-BEMKO01_05014_100","Cd in PM10","3.26554","50.75340","35.0","m","suburban","background","01/12/2002 00:00:00","","SAM-BEMKO01_05014","2.0","m","","","","","","","Other","","","0","","","","","KORTRIJK","","","","","","","","","","SPP-BEMKO01_05014_1","01/12/2002 00:00:00","","automatic","other","","","","","","","","ref","","10","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMKO01","00KO01","00KO01 - Kortrijk","SPO-BEMKO01_05015_100","Ni in PM10","3.26554","50.75340","35.0","m","suburban","background","01/12/2002 00:00:00","","SAM-BEMKO01_05015","2.0","m","","","","","","","Other","","","0","","","","","KORTRIJK","","","","","","","","","","SPP-BEMKO01_05015_1","01/12/2002 00:00:00","","automatic","other","","","","","","","","ref","","50","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMKO01","00KO01","00KO01 - Kortrijk","SPO-BEMKO01_05016_100","Cr in PM10","3.26554","50.75340","35.0","m","suburban","background","01/12/2002 00:00:00","","SAM-BEMKO01_05016","2.0","m","","","","","","","Other","","","0","","","","","KORTRIJK","","","","","","","","","","SPP-BEMKO01_05016_1","01/12/2002 00:00:00","","automatic","other","","","","","","","","ref","","60","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMKO01","00KO01","00KO01 - Kortrijk","SPO-BEMKO01_05017_100","Mn in PM10","3.26554","50.75340","35.0","m","suburban","background","01/12/2002 00:00:00","","SAM-BEMKO01_05017","2.0","m","","","","","","","Other","","","0","","","","","KORTRIJK","","","","","","","","","","SPP-BEMKO01_05017_1","01/12/2002 00:00:00","","automatic","other","","","","","","","","ref","","30","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVR240","50R240","50R240 - ENGIS","SPO-BEVR240_00441_100","C7H16","5.39745","50.58361","135.0","m","suburban","industrial","02/10/2001 00:00:00","","SAM-BEVR240_00441","3.0","m","","","","","","","Other","","","0","","","","","Engis","","","","","","","","","","SPP-BEVR240_00441_1","02/10/2001 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVR240","50R240","50R240 - ENGIS","SPO-BEVR240_00443_100","C6H14","5.39745","50.58361","135.0","m","suburban","industrial","02/10/2001 00:00:00","","SAM-BEVR240_00443","3.0","m","","","","","","","Other","","","0","","","","","Engis","","","","","","","","","","SPP-BEVR240_00443_1","02/10/2001 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVR240","50R240","50R240 - ENGIS","SPO-BEVR240_00447_100","H3C-CH(CH3)2","5.39745","50.58361","135.0","m","suburban","industrial","02/10/2001 00:00:00","","SAM-BEVR240_00447","3.0","m","","","","","","","Other","","","0","","","","","Engis","","","","","","","","","","SPP-BEVR240_00447_1","02/10/2001 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVR240","50R240","50R240 - ENGIS","SPO-BEVR240_00449_100","(CH3)3-C-CH2-CH-(CH3)2","5.39745","50.58361","135.0","m","suburban","industrial","02/10/2001 00:00:00","","SAM-BEVR240_00449","3.0","m","","","","","","","Other","","","0","","","","","Engis","","","","","","","","","","SPP-BEVR240_00449_1","02/10/2001 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVR240","50R240","50R240 - ENGIS","SPO-BEVR240_00450_100","H3C-CH2-CH(CH3)2","5.39745","50.58361","135.0","m","suburban","industrial","02/10/2001 00:00:00","","SAM-BEVR240_00450","3.0","m","","","","","","","Other","","","0","","","","","Engis","","","","","","","","","","SPP-BEVR240_00450_1","02/10/2001 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVR240","50R240","50R240 - ENGIS","SPO-BEVR240_00451_100","CH2=CH-C(CH3)=CH2","5.39745","50.58361","135.0","m","suburban","industrial","01/01/2008 00:00:00","","SAM-BEVR240_00451","3.0","m","","","","","","","Other","","","0","","","","","Engis","","","","","","","","","","SPP-BEVR240_00451_1","01/01/2008 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVR240","50R240","50R240 - ENGIS","SPO-BEVR240_00461_100","1,2-dichloroethane (air)","5.39745","50.58361","135.0","m","suburban","industrial","02/10/2001 00:00:00","","SAM-BEVR240_00461","3.0","m","","","","","","","Other","","","0","","","","","Engis","","","","","","","","","","SPP-BEVR240_00461_1","02/10/2001 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVR240","50R240","50R240 - ENGIS","SPO-BEVR240_00464_100","m,p-C6H4(CH3)2","5.39745","50.58361","135.0","m","suburban","industrial","02/10/2001 00:00:00","","SAM-BEVR240_00464","3.0","m","","","","","","","Other","","","0","","","","","Engis","","","","","","","","","","SPP-BEVR240_00464_1","02/10/2001 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMKO01","00KO01","00KO01 - Kortrijk","SPO-BEMKO01_05018_100","As in PM10","3.26554","50.75340","35.0","m","suburban","background","01/12/2002 00:00:00","","SAM-BEMKO01_05018","2.0","m","","","","","","","Other","","","0","","","","","KORTRIJK","","","","","","","","","","SPP-BEMKO01_05018_1","01/12/2002 00:00:00","","automatic","other","","","","","","","","ref","","100","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMKO01","00KO01","00KO01 - Kortrijk","SPO-BEMKO01_05063_100","Zn in PM10","3.26554","50.75340","35.0","m","suburban","background","01/12/2002 00:00:00","","SAM-BEMKO01_05063","2.0","m","","","","","","","Other","","","0","","","","","KORTRIJK","","","","","","","","","","SPP-BEMKO01_05063_1","01/12/2002 00:00:00","","automatic","other","","","","","","","","ref","","30","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMKO01","00KO01","00KO01 - Kortrijk","SPO-BEMKO01_05073_100","Cu in PM10","3.26554","50.75340","35.0","m","suburban","background","01/12/2002 00:00:00","","SAM-BEMKO01_05073","2.0","m","","","","","","","Other","","","0","","","","","KORTRIJK","","","","","","","","","","SPP-BEMKO01_05073_1","01/12/2002 00:00:00","","automatic","other","","","","","","","","ref","","140","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMML01","00ML01","00ML01 - MECHELEN","SPO-BEMML01_05012_100","Pb in PM10","4.46237","51.01599","12.0","m","urban","background","12/06/2003 00:00:00","01/02/2004 00:00:00","SAM-BEMML01_05012","2.0","m","","","","","","","Other","","","0","","","","","Mechelen","","","","","","","","","","SPP-BEMML01_05012_1","12/06/2003 00:00:00","","automatic","other","","","","","","","","ref","","8","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
